,Date,User,Tweet
12342,2022-05-07 00:53:05+00:00,spidysgrlfriend,THE SPICE GIRLS ARE IN THE CIRCLE OH MY GOD #thecircle
12343,2022-05-07 00:52:33+00:00,thisissaave,"I’m just gonna start saying “brilliant” like @victoriabeckham’s sound byte on #SpiceWorld the video game by @PlayStation now, even tho I’m from California.✌🏼🤷🏻‍♂️ #circlenetflix #TheCircle. https://t.co/skZjDvCy0r"
12344,2022-05-07 00:51:19+00:00,Quiet_Spheres,Parker doesnt know who carrie underwood is???? #thecircle
12345,2022-05-07 00:50:43+00:00,rose112xx,Obsessed w Mel B and Emma Bunton on #thecircle 😩😍🥲
12346,2022-05-07 00:50:17+00:00,KTBitchBoi,"About to see the first elimination… if literally anyone else other than the girl playing her dad Paul goes home, they were robbed. #TheCircle #TheCircleNetflix"
12347,2022-05-07 00:49:43+00:00,SkyeMurphyKane,I can’t get over that I don’t know anyone else who watches #TheCircle it’s my favorite reality/game show ever theyre literally all here to make friends (and win money)
12348,2022-05-07 00:43:51+00:00,L95403,"Players are Voting who they think is Mel B &amp; Emma: #TheCircle4 #TheCircleNetflix #SpiceGirls 

Bru: Rachel 
Alyssa: Jared
Carol: Nathan
Nathan: Rachel
Crissa: Carol
Frank: Jared 
Rachel: … #THECIRCLE"
12349,2022-05-07 00:42:57+00:00,misslucybee_,I like frank #TheCircle
12350,2022-05-07 00:40:04+00:00,bb23allstars,"Wow, the #SpiceGirls are really impressing me with their charismatic skills on #TheCircle 🤩"
12351,2022-05-07 00:35:18+00:00,UnwoundSunshine,I’m watching episode 4 of #thecircle and I do NOT think it is possible to fangirl more than I have been all day! I’m like crying watching this and I’m not even there! Please go on tour! With or without Victoria. I’ll pay the money. I need my #spicegirls! #TheCircleNetflix
12352,2022-05-07 00:29:23+00:00,Quiet_Spheres,"why dont these people know what a memoir is 😭😭😭 we've left so many children behind 
#TheCircle"
12353,2022-05-07 00:28:39+00:00,Neeno_Hoez,my face when the spice girls walked in biiiiiihhh  #TheCircle https://t.co/NNUo2hsCSU
12354,2022-05-07 00:28:31+00:00,Quiet_Spheres,Parker is.... not smart #TheCircle
12355,2022-05-07 00:27:10+00:00,Neeno_Hoez,BIIIHHH  #TheCircle IS CHEWIN IT UP ON OUR TIME BIHH...
12356,2022-05-07 00:22:57+00:00,theeRealTyy,Soooo we watching the new season of #TheCircle and I’m sorry Frank but Maryland ain’t the south 😂💀
12357,2022-05-07 00:19:51+00:00,slutforthug,I hate that they spoil the whole next episode they been doing this shit since the first season  #TheCircle
12358,2022-05-07 00:19:36+00:00,GoodHumorGrl,"Excuse me, I have to wait a until May 11th for more episodes of #TheCircle?!?! https://t.co/IalWQC81TT"
12359,2022-05-07 00:18:50+00:00,SimSim_SalaBim,New season of #TheCircle? The devil works hard but Netflix works harder.
12360,2022-05-07 00:16:07+00:00,ThomasBoswell17,Oh fuck there is a new season of #TheCircle out and I don’t know if I’m ready for this much chaos tonight 😂 https://t.co/FCwHPuh3FN
12361,2022-05-07 00:15:35+00:00,WitchBarbie,@BrandenTweetsBB are you watching #TheCircle ?
12362,2022-05-07 00:14:21+00:00,Quiet_Spheres,so many extroverted people and high pitched voices my head hurts #thecircle
12363,2022-05-07 00:12:16+00:00,ReebaHadey,I don’t wanna look it up in case anything is spoiled but does Harlem Globetrotters / #TheCircle Crissa have a girl or nah 👀
12364,2022-05-07 00:11:00+00:00,TVShowsAce,'The Circle' Season 4: How Did Scary Spice Walk Her Dog? #thecircle #TheCircleNetflix  https://t.co/DdcM7mRO7T
12365,2022-05-07 00:10:57+00:00,_raviee,"…Why doesn’t anyone on the new season of #TheCircle know who Rod Stewart is?

How is this girl pretending to be a 50 year old man who’s never heard of Rod Stewart? 😐"
12366,2022-05-07 00:08:06+00:00,00dudes,"If you want to get really drunk, just watch #TheCircle and drink every time someone says “genuine”. #TheCircleNetflix"
12367,2022-05-07 00:07:09+00:00,hotmessofamom69,How do they take cookie out?! #thecircle @OfficialMelB
12368,2022-05-07 00:03:45+00:00,misskatie_xo,@netflix #thecircle should have a celebrity only episode where it's all A list celebrities catfishing each other as other A list celebrities.
12369,2022-05-06 23:57:29+00:00,beachbunni97,Literally made this account specifically for the fact I'm trying out for casting on #TheCircle
12370,2022-05-06 23:56:33+00:00,a_redhead_vixen,"Watching #theCircle and now I just want to run my own social media hunger games on Discord 👀 

#TheCircleNetflix #thecircleseason4 #MayTheOddsBeEverInYourFavor https://t.co/bgo7BVPFE2"
12371,2022-05-06 23:50:00+00:00,TVShowsAce,"'The Circle' Season 4: Wait, Who Is Trevor? #thecircle #TheCircleNetflix  https://t.co/oQgSGNE98D"
12372,2022-05-06 23:46:58+00:00,G_P_TV,"Doesn't seem to be worth it to be a catfish in this game anymore.
#TheCircleNetflix #thecircle"
12373,2022-05-06 23:46:28+00:00,EchoDoesRadio,John is bringing his A-game. I respect it!! #TheCircle #TheCircleNetflix
12374,2022-05-06 23:46:19+00:00,andihem,Ok where are my peeps that watch #TheCircle? 👀 I need someone to talk about it with…
12375,2022-05-06 23:44:12+00:00,LoookOverThere,Thank God for May! #RHOBH #LegendaryHBOmax #LoveMatchAtlanta #LAMDC #TheCircle https://t.co/iT2K8tk9r9
12376,2022-05-06 23:37:47+00:00,thebeautyof_FA,"Okay, I’m watching #TheCircle &amp; initial thoughts: All these people wanna be on TV &amp; it shows."
12377,2022-05-06 23:37:25+00:00,EchoDoesRadio,Frank’s vibe is immaculate. It radiates through the screen(s) #TheCircle
12378,2022-05-06 23:37:10+00:00,219001n,"Boom ‼️
🐥Say WHAT❓

220430

#TheCircle #winner #YOON #JINU #MINO #HOONY #더써클 #위너 #강승윤 #김진우 #송민호 #이승훈 #강김송이 #싸랑해 https://t.co/ug3o3EQltU"
12379,2022-05-06 23:36:40+00:00,BShetter,You guys remember when I applied to be on #TheCircle? I guess they didn’t pick me.
12380,2022-05-06 23:35:45+00:00,idcifu8me,"Fake Carol, just sush  #thecircle"
12381,2022-05-06 23:35:10+00:00,Mauvvee,Yes her husbands coming on the show!!! I love that for them 😭 #TheCircle
12382,2022-05-06 23:26:09+00:00,BronxHazelEyez,"Just started watching S4 of #TheCircle, Crissa is giving me Alicia Keys vibes! @CircleNetflix @netflix"
12383,2022-05-06 23:24:58+00:00,EchoDoesRadio,Emma and Mel act like sisters #TheCircle #TheCircleNetflix
12384,2022-05-06 23:19:13+00:00,Neeno_Hoez,"lmaoooo frank said ""okay yu ling!?!""  #TheCircle"
12385,2022-05-06 23:17:56+00:00,Neeno_Hoez,so far my favz is frank and my girl ling ling #TheCircle
12386,2022-05-06 23:17:36+00:00,EchoDoesRadio,"Great, now I want cake. #TheCircle"
12387,2022-05-06 23:15:36+00:00,Mauvvee,I feel like I have to go rewatch Spice world now 😭 #TheCircle
12388,2022-05-06 23:14:24+00:00,Neeno_Hoez,lol okay we got our fist catfish  #TheCircle
12389,2022-05-06 23:13:53+00:00,SuperMcNelson,Carol’s son cool too #TheCircle
12390,2022-05-06 23:13:35+00:00,SuperMcNelson,"proud to be a Bru, Frank, and Yu Ling stan account #TheCircle"
12391,2022-05-06 23:08:56+00:00,end_table,"I don't want to brag, but I must. I have the same bra as ""Scary Spice"" Mel B. #THECIRCLE We wear the same bra. I will take questions at this time. Thank you."
12392,2022-05-06 23:02:34+00:00,kim_ctb,This is my face the entire time spice girls showed up on #thecircle because I was obsessed with them in the 90s. Still cheesin’ lmao https://t.co/VjCSBEPk8i
12393,2022-05-06 23:02:21+00:00,EchoDoesRadio,Watching “Paul” type everything in this businessman tone is hilarious #TheCircle
12394,2022-05-06 22:53:36+00:00,EchoDoesRadio,I don’t like the apartment decor as much as I usually do this season. They must’ve changed interior designers. The casting is good though! They do a great job there. #TheCircle
12395,2022-05-06 22:52:24+00:00,FlorentLeVrai,Omggggg les #spicegrirls dans the circle S4 ????? Incroyable 😻 #thecircleseason4 #TheCircle4 #TheCircleNetflix #THECIRCLE #Netflix
12396,2022-05-06 22:49:20+00:00,guacamellerz,"me @ mel b and emma: 

#TheCircle https://t.co/n4X3BWfJmy"
12397,2022-05-06 22:41:23+00:00,shayewyllie,All this vagina talk on #TheCircle! This poor boy. 🤣🤣🤣🤣
12398,2022-05-06 22:38:25+00:00,carlsaverage,@netflix #TheCircle should add a challenge where all of the profiles go anonymous and you can hear people’s real voices 🫣 no one would know who is who! Would be spicy!
12399,2022-05-06 22:33:43+00:00,shayewyllie,Back to watching #TheCircle. 🥰
12400,2022-05-06 22:24:08+00:00,kidlightyear,Parker already doing a terrible job 😭 #TheCircle
12401,2022-05-06 22:21:15+00:00,FlyLittleOwl,"I’m too excited for this season, Team Bru!!!! @BruOnTheRadio #TheCircle"
12402,2022-05-06 22:19:53+00:00,realityalert_,"We're about to go LIVE on YouTube and Twitch to discuss Episode 4 of @CircleNetflix! Join us!

YT: https://t.co/ZCPfAvcN6X
Twitch: https://t.co/F6qgCMTFpG

#TheCircle #TheCircleNetflix #Netflix #TheCircleUS #Circle #CircleNetflix #Reality #realityseries https://t.co/xXbp8iouYL"
12403,2022-05-06 22:08:07+00:00,TheBmoreGamer,I definitely like Crissa and her energy. Bru has no idea what he's doing. Parker/Paul is annoy. Reminds me of Victoria from #BB16. #TheCircle
12404,2022-05-06 22:07:47+00:00,its_TOMIWA,Alyssa just fucked up the solid alliance that she had with Mama Carol… she was doing too much #TheCircleNetflix #TheCircle
12405,2022-05-06 22:05:18+00:00,RoriJ7,#TheCircle should have an all-stars or redemption season. That’d be cool
12406,2022-05-06 21:59:04+00:00,CorfieldRobyn,"Finished the first batch of episodes for #thecircle s4!  
Irrationally hate: they're spelling it Momma Carol instead of Mama Carol
Irrationally love: Yu Ling being short (like me) but so fashionable and cool (unlike me)
FIRMLY CONVINCED: I know Rachel from something. But what??"
12407,2022-05-06 21:54:01+00:00,TheBmoreGamer,Iffy on John/Carol &amp; Alyssa. #TheCircle
12408,2022-05-06 21:51:56+00:00,NuuYawkerr,"Frank, you number 1, baby. 🙌🏾 #TheCircle"
12409,2022-05-06 21:51:28+00:00,NuuYawkerr,"Frank and “Carol” being influencers: CALLED IT.

#TheCircle"
12410,2022-05-06 21:50:06+00:00,TheBmoreGamer,I think i like Yu Ling. #TheCircle
12411,2022-05-06 21:48:19+00:00,Brekkietweets,Caught up with #TheCircle.   Cracking first four eps and Mel B is always good value.  Glad the first blocking went the way it did.  Crissa FTW.
12412,2022-05-06 21:47:16+00:00,TheBmoreGamer,So far I don't like Frank. He's too loud. #TheCircle
12413,2022-05-06 21:47:12+00:00,NuuYawkerr,John asking for sex tips as his mother was so GAHDJEKALSBHSKEHWW #TheCircle
12414,2022-05-06 21:46:07+00:00,davmcdngh,"I’m watching #thecircle which is a truly dreadful programme, but the #spicegirls are in it and it’s fabulous"
12415,2022-05-06 21:38:56+00:00,NuuYawkerr,“I feel threatened by her” to the one Black woman. I need people to evaluate their insecurities more often in this show. #TheCircle
12416,2022-05-06 21:38:02+00:00,kidlightyear,Hoping this new season of #TheCircle is good cause baby that last season…terrible.
12417,2022-05-06 21:36:54+00:00,tyongsjoon,you’re pretending to be 53 and don’t know what a memoir is my stomach😭😭#TheCircle
12418,2022-05-06 21:29:55+00:00,NuuYawkerr,"“Of course I popped another person’s pimple! IT’S WHAT I DO!” 

Crissa got me WEAK. #TheCircle"
12419,2022-05-06 21:26:53+00:00,NuuYawkerr,"Crissa naming that she don’t know what “memoir” means is wild but Parker co-signing that confusion definitely outed her so quickly. 

Context clues could’ve helped but she clearly don’t know 🤦🏾‍♀️ #TheCircle"
12420,2022-05-06 21:25:19+00:00,nikkithenarwhal,ok but like this would’ve been me if i found out i was playing with THE SPICE GIRLS #TheCircle https://t.co/BlXN2Pm1dA
12421,2022-05-06 21:25:07+00:00,NuuYawkerr,Parker deadass asked what “memoirs” meant. Her cover about to be blown quick. #TheCircle
12422,2022-05-06 21:23:58+00:00,NuuYawkerr,OHHHH BRU is from TikTok! I saw him like once. #TheCircle
12423,2022-05-06 21:22:07+00:00,NuuYawkerr,Alyssa’s first guess was that “Paul” was a real estate broker (which is exactly what his actual job is!) #TheCircle
12424,2022-05-06 21:20:33+00:00,NuuYawkerr,BEING 21 AND POSING AS A 56 YEAR OLD MARRIAGE THERAPIST??????? NO WAY #TheCircle
12425,2022-05-06 21:20:17+00:00,GlitterNGold64,I’m sorry ima need these “spice girls” to go. They getting on my nerves. #TheCircle #TheCircleUSA
12426,2022-05-06 21:17:52+00:00,NuuYawkerr,Josh very quickly realized curating an online profile is VERY different from radio work 😭😂 #TheCircle
12427,2022-05-06 21:15:45+00:00,Mattiebri,An idea for a The Circle season:. All celebrities catfishing each other. #netflix #thecircle #insanity
12428,2022-05-06 21:15:19+00:00,GlitterNGold64,Why was Frank not invited to the “20 something” group chat? 😒 #TheCircle
12429,2022-05-06 21:12:41+00:00,KizzyB__,#TheCircle is backkkkkk!!!
12430,2022-05-06 21:11:42+00:00,NuuYawkerr,People be so quick to make the older person in a group the parent #TheCircle
12431,2022-05-06 21:09:06+00:00,NuuYawkerr,Not the catfish already starting with the “I’m sure she’s who she says she is.” #TheCircle
12432,2022-05-06 21:08:05+00:00,GlitterNGold64,Rachel is so cute !!! #TheCircle #TheCircleUSA
12433,2022-05-06 21:07:57+00:00,NuuYawkerr,"Lmfao with the first four cast, they hit all the diversity points #TheCircle"
12434,2022-05-06 21:07:01+00:00,agummibear,in an hour im back to talk #thecircle cause i took a midday nap 🙄
12435,2022-05-06 21:05:36+00:00,hidingnparadise,alright starting #TheCircle
12436,2022-05-06 21:03:07+00:00,AuntieMia_,The person playing Paul on #THECIRCLE is really bad at this lol
12437,2022-05-06 21:02:37+00:00,where_is_trav,When Mel B said “Uranus!” I lost it 😂 #thecircle
12438,2022-05-06 21:02:20+00:00,GlitterNGold64,These Spice girls are annoying. Leave Alyssa alone 😭😭😭😭😭 #TheCircle
12439,2022-05-06 20:58:49+00:00,GlitterNGold64,Nah Alyssa is my favorite. The SHADE she threw at “Carol” yep yep #TheCircle #TheCircleUSA
12440,2022-05-06 20:55:21+00:00,nicolemoonyt,"Mel B and Emma?! Stoooop

#TheCircle #TheCircleS4 #TheCircleSeason4 https://t.co/jDKCqMqk6I"
12441,2022-05-06 20:51:40+00:00,saltybuthappy,Hoping spice girls don’t leave the show! Best part of the show #THECIRCLE https://t.co/Mo3l0VM09l
12442,2022-05-06 20:47:45+00:00,DevlinHuxtable,"I’m with Rachel. If I’m gonna be voted off, let it be because you think I’m the @spicegirls 🤣🤣 #TheCircleNetflix #TheCircle"
12443,2022-05-06 20:42:30+00:00,NuuYawkerr,Starting season 4 of #TheCircle 😭 I’m not ready https://t.co/AzWOv9NDXf
12444,2022-05-06 20:42:12+00:00,realityalert_,"Thinking of changing our show's name to Bruality Brulert, what does everyone think? @BruOnTheRadio ?

#TheCircle #TheCircleNetflix"
12445,2022-05-06 20:41:55+00:00,xosiaaniii,"@EmmaBunton is too cute on this show. she seems so nice. 😂😩💗
#thecircle"
12446,2022-05-06 20:40:42+00:00,GlitterNGold64,“And she thinks I’m good looking” BUT DO YOUUUU THINK SHE’S GOOD LOOKING THO??? Because Parker is GORGEOUS and John is literally average at best. #TheCircle https://t.co/enFFB9pPpx
12447,2022-05-06 20:39:55+00:00,GlitterNGold64,JOHN AND PARKER LOVE STORY???? YEP YEP. #TheCircle
12448,2022-05-06 20:39:50+00:00,nicolemoonyt,I KNOW that was a painful one for him. OMG. #MommasGottaKnow #TheCircle #TheCircleS4 #TheCircleSeason4 https://t.co/05PBgfs6mS
12449,2022-05-06 20:35:29+00:00,nesquiktwink,I want to audition for #TheCircle lol
12450,2022-05-06 20:32:28+00:00,MargaritaNerd,Watching the new season of #TheCircle &amp; I’m obsessed with Rachel.
12451,2022-05-06 20:29:58+00:00,TRTDpodcast,"All I want for Christmas is for @NintendoAmerica to create a @rNintendoSwitch game collab w/ @netflix and get a #TheCircle game going ASAP! This would be the best game ever 

#TheCircleSeason4"
12452,2022-05-06 20:29:43+00:00,RedapuffenLOUD,Rewatching the first three seasons of #THECIRCLE this weekend. The 11th can’t get here fast enough !!
12453,2022-05-06 20:25:52+00:00,Melissawho__,"#TheCircleNetflix #thecircle 
⭕⭕⭕⭕⭕⭕⭕⭕⭕⭕
It's begun! #goodluck #letsgo https://t.co/zaWnUOcfkn"
12454,2022-05-06 20:20:51+00:00,MsNash_,This might end up being the best season of the #TheCircle 🥲
12455,2022-05-06 20:20:15+00:00,GlitterNGold64,The Spice Girls calling an eggplant an “aubergine” is so funny to me #TheCircle
12456,2022-05-06 20:19:08+00:00,imydavis_,I need a friend like Frank in my life #THECIRCLE
12457,2022-05-06 20:14:16+00:00,RobeenFayed,Mel B and Emma are so funny 😂 #THECIRCLE
12458,2022-05-06 20:11:58+00:00,Cla_Spice,"Friendship never ends 😭😭😭
Love them! Scary and Posh! @OfficialMelB @victoriabeckham 
Spice Girls forever! #girlpower @spicegirls
#MelB #MelBMBE #victoriabeckham #vb #beckham #posh #scary #spicegirls #spice #THECIRCLE #TheCircleNetflix https://t.co/M6kbYnzlKM"
12459,2022-05-06 20:09:35+00:00,SirBobbyLovin,#thecircle really shows how people believe whatever they want to fot what they think lol
12460,2022-05-06 20:06:48+00:00,pamelagocobachi,The Spice Girls are HANDS DOWN the best part about #TheCircle season 4
12461,2022-05-06 20:04:20+00:00,oktakemypic,Isn’t frank in his 20s too? Interesting he’s left out of the chat.  #thecircle
12462,2022-05-06 20:03:23+00:00,oktakemypic,I actually just want to see Mel and Emma argue 😭 #thecircle
12463,2022-05-06 20:03:12+00:00,GlitterNGold64,I might be blind but does anybody think that Alyssa and Sammie kinda look alike???  #TheCircle https://t.co/R0K9cmJXyv
12464,2022-05-06 20:00:13+00:00,oktakemypic,Why wouldn’t people believe men make good cakes? Most famous chefs and  bakers are men. #thecircle
12465,2022-05-06 19:59:03+00:00,RickBelds,Can’t believe I’ve just binge watched 4 episodes of the circle ⭕️ USA season 4 only to realise the next 4 episodes arnt out till the 11th of May! 😭😭😭#cliffhanger #TheCircle4 #thecircleseason4 #THECIRCLE
12466,2022-05-06 19:58:06+00:00,GlitterNGold64,Me not knowing who the Spice Girls are 👁👄👁 #TheCircle
12467,2022-05-06 19:57:42+00:00,GlitterNGold64,"Watching #TheCircle and I really LOVE Frank, Yu-Ling, and Carissa. 
I like Alyssa too. She’s so cute!! 😍🥰
I’m kinda eh about Bru. And John kinda makes “being Italian” his personality so… 🙄🙄🙄
As for Parker… she’s funny but I would never be friends with her irl 😭😭😭"
